CID,INTENSITY,PLEASANTNESS,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL
82227,56.25934600830078,50.45085525512695,-0.041757982224226,9.44540023803711,2.0092618465423584,-0.48975515365600586,0.9905045628547668,10.703621864318848,10.520989418029785,4.634817123413086,2.831688404083252,15.337724685668945,9.700758934020996,3.583738327026367,0.3082708418369293,7.315394878387451,3.346984386444092,10.52171516418457,6.0986647605896,7.592724323272705,31.9090576171875
82229,41.52017593383789,60.90900421142578,1.2735120058059692,29.184816360473633,3.9904496669769287,0.0728921890258789,0.8919121623039246,6.483798503875732,9.344392776489258,4.417449474334717,2.112628698348999,10.844583511352539,9.324392318725586,6.054705619812012,1.9091273546218872,7.651956081390381,2.1357245445251465,7.861289978027344,6.028099536895752,8.595235824584961,29.181360244750977
84682,26.539730072021484,41.312591552734375,3.791780710220337,7.715170383453369,1.3386104106903076,-0.24311859905719757,2.573410987854004,5.96458625793457,5.157222747802734,6.81443452835083,3.3287203311920166,6.154062747955322,3.795659065246582,10.885272026062012,10.517367362976074,2.328626871109009,1.071086049079895,1.1825670003890991,2.4609479904174805,1.1492410898208618,13.007655143737793
89440,29.066666667,68.782608696,1.282608696,27.434782609,4.565217391,0.02173913,1.086956522,5.02173913,4.913043478,2.891304348,0.630434783,2.869565217,5.608695652,9.304347826,0.217391304,3.173913044,4.282608696,3.934782609,6.717391304,30.413043478,11.282608696
91497,36.195343017578125,60.81853485107422,2.367135763168335,26.87059211730957,14.732307434082031,0.7933429479598999,1.85976243019104,7.497520923614502,7.684701919555664,8.44378662109375,1.5468682050704956,3.974447727203369,6.787937164306641,10.307198524475098,1.836113691329956,2.756364583969116,2.152667760848999,2.7822389602661133,4.614879608154297,21.038043975830078,11.388716697692871
93009,40.427032470703125,59.80985641479492,4.119279384613037,28.369173049926758,12.651915550231934,1.7144526243209839,1.2406318187713623,6.844313144683838,5.125210285186768,4.2865376472473145,2.245265007019043,3.874347448348999,7.513347148895264,5.869248390197754,1.655892252922058,1.4698474407196045,4.294456958770752,4.16972017288208,13.142736434936523,16.386409759521484,4.355906009674072
93375,61.279754638671875,46.828041076660156,1.9339213371276855,17.930288314819336,7.647694110870361,-0.08161500096321106,1.0530318021774292,11.068650245666504,10.626882553100586,4.247527599334717,4.431985378265381,18.53084945678711,8.272212982177734,3.5393764972686768,1.5189741849899292,8.189985275268555,2.3678202629089355,5.141512393951416,4.924432754516602,10.406332969665527,23.220842361450195
102861,37.48339080810547,59.49026870727539,1.6652138233184814,15.989509582519531,3.5952627658843994,1.2812556028366089,2.035456657409668,5.707399845123291,3.958486557006836,5.048998832702637,3.0684592723846436,2.858856201171875,6.077434062957764,8.813825607299805,4.0893707275390625,2.0302793979644775,4.0168280601501465,4.633355140686035,10.486475944519043,14.231183052062988,4.597437858581543
111418,34.70920181274414,55.63909912109375,5.719334125518799,15.207069396972656,5.641728401184082,1.4241737127304077,2.01824688911438,4.874451637268066,6.903182506561279,8.017118453979492,5.372133731842041,9.952069282531738,7.344682216644287,10.456275939941406,1.5947163105010986,2.117049217224121,2.4851298332214355,4.02133846282959,5.6288323402404785,13.5352201461792,7.934820175170898
439570,45.03801727294922,40.969444274902344,0.49358931183815,4.247280120849609,1.9259727001190186,0.18066416680812836,2.381342649459839,21.042932510375977,7.755627632141113,6.68490743637085,6.099229335784912,12.44987964630127,10.000138282775879,5.704198360443115,1.105953574180603,2.4510841369628906,3.052339553833008,4.181722164154053,2.698064088821411,4.477219104766846,17.401979446411133
440917,62.63859176635742,41.733558654785156,1.5689104795455933,6.146420001983643,3.7268426418304443,0.6489665508270264,2.4249989986419678,11.760221481323242,8.993399620056152,7.399268627166748,7.914201259613037,19.92869758605957,5.5283684730529785,6.943074703216553,2.830876350402832,11.806809425354004,3.167153835296631,5.958305358886719,3.54189133644104,3.731348752975464,36.74290466308594
440967,30.413793103,49.591836735,0.020408163,8.12244898,1.673469388,0.020408163,0.816326531,11.265306122,11.551020408,5.306122449,2.714285714,8.897959184,10.918367347,2.020408163,0.448979592,8.448979592,3.795918367,12.06122449,10.306122449,7.897959184,31.87755102
443158,68.36431121826172,50.23257064819336,4.414798736572266,20.3957576751709,4.753878593444824,0.7505049109458923,2.5059492588043213,12.566965103149414,6.019752502441406,30.39569091796875,6.384801864624023,9.6217622756958,8.223999977111816,6.37855339050293,9.509422302246094,2.8267011642456055,3.250288486480713,4.921132564544678,10.32059383392334,18.546201705932617,12.988300323486328
443162,65.77999114990234,51.54475784301758,3.516307830810547,15.137580871582031,2.143012046813965,0.3671760559082031,1.785300850868225,20.624305725097656,6.371753692626953,5.9306321144104,5.437541961669922,3.778198719024658,8.065556526184082,7.862087249755859,0.726940393447876,2.142176866531372,2.6637933254241943,5.112103462219238,3.7251648902893066,13.909380912780762,9.442564964294434
444972,18.833333333,37.428571429,0.261904762,6.047619048,2.238095238,0.19047619,1.904761905,5.69047619,1.476190476,18.857142857,5.071428571,4.023809524,4.571428571,8.904761905,8.357142857,3.80952381,4.952380952,5.619047619,1.523809524,3.476190476,11.19047619
520296,32.865671642,44.701492537,1.28358209,9.268656716,3.417910448,1.417910448,4.119402985,3.104477612,3.582089552,9.223880597,6.313432836,6.671641791,6.298507463,9.492537313,5.925373134,7.970149254,2.089552239,3.970149254,1.701492537,6.791044776,9.641791045
556940,68.153846154,19.354166667,1.625,0.020833333,0.020833333,6.270833333,10.6875,6.291666667,2.5625,10.729166667,31.520833333,7.541666667,6.708333333,12.770833333,9.541666667,7.4375,7.895833333,3.833333333,3.541666667,0.520833333,15.645833333
565690,33.815789474,57.631578947,2.421052632,21.578947368,6.657894737,1.52631579,5.02631579,5.078947368,2.131578947,6.052631579,4.078947368,2.552631579,7.684210526,6.736842105,6.289473684,4.552631579,2.657894737,0.394736842,3.289473684,11.131578947,4.5
637511,56.50050735473633,43.134033203125,4.035921573638916,21.234811782836914,8.121465682983398,2.712195873260498,1.0317347049713135,6.971762180328369,7.16592264175415,4.4417619705200195,4.795663356781006,6.016190528869629,6.7755842208862305,7.439404010772705,2.319171667098999,6.62119722366333,5.027966499328613,1.3683807849884033,2.1097159385681152,15.35497760772705,14.08476448059082
637563,54.03118896484375,60.635128021240234,6.344144344329834,24.457988739013672,7.148050308227539,0.4329405426979065,1.1172082424163818,4.532935619354248,6.196920871734619,6.014525890350342,8.00413990020752,2.8339686393737793,9.949922561645508,2.699686288833618,2.3533501625061035,1.5305674076080322,2.06665301322937,1.5736401081085205,2.7575457096099854,15.760595321655273,17.291284561157227
637566,72.375,59.125,2.104166667,16.416666667,8.166666667,0.0,3.083333333,6.458333333,3.833333333,6.1875,3.5625,4.25,3.104166667,8.041666667,1.5,3.1875,2.229166667,5.854166667,9.979166667,15.145833333,22.6875
637776,37.944444444,57.583333333,12.027777778,25.027777778,6.777777778,0.0,0.777777778,9.027777778,3.444444444,4.416666667,7.277777778,1.888888889,7.666666667,0.138888889,0.0,0.555555556,2.611111111,4.472222222,0.194444444,7.666666667,6.111111111
638011,64.41454315185547,55.01139831542969,2.187131643295288,19.073041915893555,9.109638214111328,0.1908026486635208,2.1900041103363037,7.255574703216553,5.129543304443359,6.798418998718262,4.365169048309326,5.001352787017822,4.074402809143066,6.469546794891357,1.4504989385604858,2.978361129760742,3.4334919452667236,5.265359401702881,4.224144458770752,15.644744873046875,15.319580078125
638014,43.95813751220703,52.696163177490234,3.121277093887329,15.020756721496582,3.130091428756714,0.7438738346099854,2.9430620670318604,19.686487197875977,2.44496750831604,7.500020503997803,5.283537864685059,3.8741188049316406,7.807534217834473,5.835574150085449,1.7380918264389038,0.9673207402229309,2.2539877891540527,4.646346092224121,13.369367599487305,21.24996566772461,2.0395162105560303
778574,37.0408,43.25,1.8333,16.0833,5.4792,0.1042,1.0417,6.0625,2.3958,9.5208,3.3542,6.6042,8.0208,11.9792,6.2917,0.0,6.7292,0.9583,4.1875,8.5625,0.0
1550470,73.4898,36.0417,0.0417,6.9375,5.5625,0.2917,4.4167,7.0,3.5625,14.2708,4.6458,11.5833,2.6667,13.4167,10.9375,0.0,2.875,1.8958,0.8333,2.0,0.0
1712087,74.18985748291016,39.23643112182617,1.4581184387207031,7.668951511383057,1.3918391466140747,2.4195916652679443,2.9471676349639893,7.139801979064941,5.428757190704346,5.517618179321289,15.812383651733398,5.798801422119141,5.393144607543945,7.082730770111084,4.997000694274902,5.972700595855713,3.122431516647339,3.6414852142333984,7.090730667114258,2.1017088890075684,9.548823356628418
5273467,14.708333333,38.125,0.541666667,6.916666667,2.583333333,0.833333333,2.916666667,0.458333333,9.5,8.208333333,5.708333333,3.25,0.625,14.041666667,5.791666667,1.416666667,10.333333333,2.458333333,0.0,5.375,6.25
5281167,67.57343292236328,39.19829559326172,1.4699751138687134,4.368494510650635,5.902429580688477,3.80507230758667,1.6691303253173828,3.6548683643341064,4.810180187225342,8.36795711517334,8.04675579071045,7.560111045837402,4.741184234619141,17.1563663482666,11.737309455871582,11.621304512023926,19.659223556518555,4.76936149597168,2.9785044193267822,6.037863731384277,19.55519676208496
5281168,64.46548461914062,27.30462074279785,-0.3755238950252533,4.333760738372803,0.8198590278625488,2.3977012634277344,1.8007837533950806,6.057034015655518,3.6475436687469482,12.992959022521973,0.9433056116104126,7.527572154998779,5.378200054168701,17.522539138793945,7.102624893188477,9.70382308959961,19.721139907836914,3.1359329223632812,1.7770915031433105,0.07075370103120804,18.498146057128906
5281515,47.572452545166016,58.93996810913086,2.492255210876465,19.74036979675293,3.096536159515381,1.5777603387832642,2.5346739292144775,4.44205904006958,8.27112865447998,5.348220348358154,2.547065496444702,4.787684917449951,6.174079895019531,6.079559803009033,2.4429454803466797,1.7577533721923828,5.8426513671875,4.612637042999268,12.140321731567383,20.765737533569336,7.254997730255127
5283349,57.388118743896484,37.851829528808594,2.9422266483306885,18.421058654785156,5.464536190032959,0.12296729534864426,2.12625789642334,8.518749237060547,4.222447872161865,6.390210151672363,5.156348705291748,8.615694999694824,5.348161697387695,9.16003704071045,3.3365910053253174,2.391075372695923,6.24164342880249,4.1155171394348145,2.2496981620788574,8.01180648803711,10.08144760131836
5284503,62.99500274658203,39.6073112487793,1.675195336341858,6.459971904754639,6.060719013214111,3.8861095905303955,1.8477944135665894,6.855432987213135,4.797952651977539,8.292841911315918,7.374343395233154,6.597218990325928,4.705076217651367,16.16568946838379,5.9892120361328125,10.37894058227539,18.099294662475586,4.941546440124512,3.1375536918640137,7.7317047119140625,19.00580406188965
5318042,70.51478576660156,39.15867614746094,1.4699751138687134,6.32613468170166,5.982180118560791,3.80507230758667,1.6691303253173828,4.225415229797363,4.810180187225342,8.36795711517334,7.668047904968262,7.560111045837402,4.749866008758545,17.1563663482666,7.227819919586182,11.621304512023926,19.659223556518555,4.76936149597168,3.01322340965271,7.402120590209961,19.463699340820312
5323652,86.63013458251953,32.40728759765625,3.4728424549102783,17.314666748046875,5.651710510253906,0.9232168793678284,1.4221493005752563,8.979683876037598,4.335692405700684,32.437679290771484,2.819149971008301,7.101090908050537,5.985790252685547,7.1794304847717285,10.104768753051758,11.278522491455078,4.710987567901611,2.7551636695861816,0.8386245965957642,5.320088863372803,20.301740646362305
5352438,55.492557525634766,53.64411163330078,1.6082683801651,15.374024391174316,6.848593235015869,0.11327430605888367,2.2726387977600098,3.8534789085388184,5.633338451385498,6.133999824523926,3.1985855102539062,3.7085371017456055,4.4199323654174805,3.705144166946411,1.0077494382858276,0.9417494535446167,4.274729251861572,3.373032808303833,3.2559123039245605,7.882613182067871,9.883072853088379
5363233,58.3265,35.1136,0.0,5.0,0.3636,1.4318,1.7955,5.5227,9.8182,3.75,14.6591,9.0909,4.8409,9.2045,2.5909,0.0,0.6136,9.7045,5.3409,1.6818,0.0
5363374,64.40547180175781,56.07984924316406,5.053055763244629,31.2237606048584,11.483893394470215,0.17447742819786072,1.590102195739746,7.097106456756592,7.096153259277344,7.0470194816589355,2.7008121013641357,7.8397536277771,6.116500377655029,8.866965293884277,5.9994425773620605,0.5917369723320007,3.8074398040771484,2.530033588409424,5.83888053894043,9.234330177307129,6.6284894943237305
5364231,53.19293975830078,50.45835494995117,3.0068917274475098,13.278883934020996,4.441495895385742,0.27192583680152893,1.3070918321609497,6.552651882171631,4.92495584487915,6.132025718688965,2.7961695194244385,4.340295314788818,10.073830604553223,3.0182015895843506,1.4830032587051392,0.8334465622901917,3.49332332611084,4.136326789855957,12.727478981018066,9.90553092956543,11.366584777832031
5365049,62.934782609,65.891304348,2.782608696,29.413043478,27.065217391,0.0,0.217391304,2.891304348,7.891304348,6.260869565,1.391304348,0.760869565,3.673913044,1.543478261,1.217391304,0.0,5.630434783,1.043478261,29.804347826,13.630434783,7.326086956
5366074,34.582008361816406,51.338443756103516,3.2383365631103516,17.003705978393555,4.118988990783691,0.7193412184715271,3.172791004180908,10.455527305603027,3.0360803604125977,6.387124538421631,3.129458427429199,2.669443368911743,6.754587173461914,6.738340377807617,1.662761926651001,0.20790453255176544,3.8453993797302246,5.0094313621521,11.900415420532227,18.40719985961914,5.7360687255859375
5367698,43.551,41.119,1.6429,3.4524,0.4286,2.5714,2.7143,5.3333,5.381,13.0476,6.7381,5.3333,5.1429,12.0714,7.881,0.0,3.5952,2.1429,8.0238,6.5714,0.0
5373603,61.19003677368164,60.11995315551758,3.070261240005493,16.577682495117188,2.7038140296936035,0.3492206335067749,0.42343705892562866,6.065305233001709,5.296928405761719,3.6987199783325195,3.106318235397339,4.599240779876709,6.277848720550537,3.522494316101074,0.8032059669494629,11.125410079956055,2.7941536903381348,1.434916377067566,4.210857391357422,11.395400047302246,16.007062911987305
6259976,65.46714782714844,60.20694351196289,2.944108247756958,16.266626358032227,2.9745404720306396,0.3982512354850769,0.4231720268726349,5.874671936035156,5.325167655944824,2.774021863937378,3.0685553550720215,4.293888092041016,6.132072925567627,3.707990884780884,0.8088134527206421,10.204267501831055,2.8601200580596924,1.4429348707199097,3.4211041927337646,11.299230575561523,23.947790145874023
